2.777176499366760254e-01,7.844246029853820801e-01,4.139190821206284454e-07,3.599373400211334229e-01,6.866410374641418457e-01,-2.798524498939514160e-02,3.946217000484466553e-01,5.554258823394775391e-01,-2.732794545590877533e-02,4.027498364448547363e-01,4.557359814643859863e-01,-2.690739557147026062e-02,4.225358068943023682e-01,3.869391083717346191e-01,-2.632880583405494690e-02,2.939396202564239502e-01,4.251220524311065674e-01,5.135737592354416847e-04,2.987579405307769775e-01,3.041662573814392090e-01,-1.115981768816709518e-02,3.004689812660217285e-01,2.349856197834014893e-01,-2.391340583562850952e-02,2.991304397583007812e-01,1.766727268695831299e-01,-3.572789207100868225e-02,2.313127070665359497e-01,4.229853451251983643e-01,-3.475097473710775375e-03,2.157513350248336792e-01,2.860796451568603516e-01,-1.377758570015430450e-02,2.111420333385467529e-01,2.031577229499816895e-01,-3.119677305221557617e-02,2.043032348155975342e-01,1.376417577266693115e-01,-4.633110016584396362e-02,1.794274896383285522e-01,4.546806216239929199e-01,-1.365869585424661636e-02,1.393209546804428101e-01,3.308118879795074463e-01,-3.422639146447181702e-02,1.197330206632614136e-01,2.543503642082214355e-01,-6.022647395730018616e-02,1.052755415439605713e-01,1.911804974079132080e-01,-7.940708845853805542e-02,1.367041915655136108e-01,5.143661499023437500e-01,-2.683373726904392242e-02,7.649533450603485107e-02,4.422070086002349854e-01,-5.431250482797622681e-02,4.042932391166687012e-02,3.916325569152832031e-01,-7.548203319311141968e-02,1.397553086280822754e-02,3.429977297782897949e-01,-9.007336199283599854e-02
2.891592085361480713e-01,7.698224782943725586e-01,4.338484131949371658e-07,3.682036697864532471e-01,6.738419532775878906e-01,-2.929965034127235413e-02,3.996085822582244873e-01,5.531408786773681641e-01,-3.126706555485725403e-02,4.040782153606414795e-01,4.639985263347625732e-01,-3.339209780097007751e-02,4.228327274322509766e-01,4.007177054882049561e-01,-3.504468128085136414e-02,2.999525368213653564e-01,4.230687320232391357e-01,-4.811377439182251692e-04,2.994295358657836914e-01,3.120835423469543457e-01,-1.247139740735292435e-02,3.003826737403869629e-01,2.473392784595489502e-01,-2.564818412065505981e-02,2.982479929924011230e-01,1.915138959884643555e-01,-3.778354451060295105e-02,2.410634607076644897e-01,4.215734601020812988e-01,-4.611471667885780334e-03,2.219777405261993408e-01,2.902839183807373047e-01,-1.545402687042951584e-02,2.150250077247619629e-01,2.102505415678024292e-01,-3.174582868814468384e-02,2.057287693023681641e-01,1.437097489833831787e-01,-4.559046030044555664e-02,1.921744197607040405e-01,4.538264274597167969e-01,-1.529752276837825775e-02,1.500676125288009644e-01,3.334080874919891357e-01,-3.669291734695434570e-02,1.304181069135665894e-01,2.596897780895233154e-01,-6.153725460171699524e-02,1.156530380249023438e-01,1.949290037155151367e-01,-7.937978208065032959e-02,1.513908952474594116e-01,5.123116970062255859e-01,-2.918921597301959991e-02,9.217703342437744141e-02,4.398055970668792725e-01,-5.740379542112350464e-02,5.754196643829345703e-02,3.903145790100097656e-01,-7.814028859138488770e-02,3.148230910301208496e-02,3.412381410598754883e-01,-9.226085990667343140e-02
2.955202758312225342e-01,7.690340280532836914e-01,4.376082074486475904e-07,3.747210800647735596e-01,6.737810373306274414e-01,-2.823460847139358521e-02,4.061233997344970703e-01,5.550177693367004395e-01,-3.043463639914989471e-02,4.089165329933166504e-01,4.685356616973876953e-01,-3.297552466392517090e-02,4.269018769264221191e-01,4.071029722690582275e-01,-3.503609076142311096e-02,3.058522045612335205e-01,4.244567751884460449e-01,-8.950291667133569717e-04,3.038103878498077393e-01,3.140055835247039795e-01,-1.356528699398040771e-02,3.050510883331298828e-01,2.509319782257080078e-01,-2.726984210312366486e-02,3.036589324474334717e-01,1.967932879924774170e-01,-3.951231762766838074e-02,2.474349141120910645e-01,4.229482710361480713e-01,-5.439741536974906921e-03,2.280714809894561768e-01,2.921314239501953125e-01,-1.653266698122024536e-02,2.217434644699096680e-01,2.129472196102142334e-01,-3.275958448648452759e-02,2.130610346794128418e-01,1.485089063644409180e-01,-4.652340337634086609e-02,1.982827782630920410e-01,4.546827077865600586e-01,-1.642104238271713257e-02,1.555833220481872559e-01,3.341290354728698730e-01,-3.736625239253044128e-02,1.365095078945159912e-01,2.611116170883178711e-01,-6.151532754302024841e-02,1.224050521850585938e-01,1.976433247327804565e-01,-7.900632917881011963e-02,1.566813290119171143e-01,5.127282738685607910e-01,-3.054723329842090607e-02,9.871153533458709717e-02,4.396649897098541260e-01,-5.789308622479438782e-02,6.540149450302124023e-02,3.909688293933868408e-01,-7.781185954809188843e-02,4.032227396965026855e-02,3.426813185214996338e-01,-9.147442877292633057e-02
3.027429580688476562e-01,7.647171616554260254e-01,4.308069776470802026e-07,3.795013725757598877e-01,6.730660796165466309e-01,-2.711606211960315704e-02,4.077807962894439697e-01,5.558596849441528320e-01,-2.961293980479240417e-02,4.103459119796752930e-01,4.706139862537384033e-01,-3.244918957352638245e-02,4.287352859973907471e-01,4.131957888603210449e-01,-3.492012619972229004e-02,3.096088767051696777e-01,4.258948564529418945e-01,-2.753803273662924767e-03,3.063369393348693848e-01,3.169448971748352051e-01,-1.568625308573246002e-02,3.074479401111602783e-01,2.547898888587951660e-01,-2.942461892962455750e-02,3.065552711486816406e-01,2.012718468904495239e-01,-4.163429141044616699e-02,2.520503401756286621e-01,4.240567088127136230e-01,-7.248210720717906952e-03,2.322619259357452393e-01,2.936859130859375000e-01,-1.849431358277797699e-02,2.259994745254516602e-01,2.154234200716018677e-01,-3.405379131436347961e-02,2.179508209228515625e-01,1.517543196678161621e-01,-4.726420715451240540e-02,2.041662633419036865e-01,4.544291198253631592e-01,-1.772432401776313782e-02,1.610035598278045654e-01,3.358202278614044189e-01,-3.761861845850944519e-02,1.420950293540954590e-01,2.632787227630615234e-01,-6.003952026367187500e-02,1.281455606222152710e-01,2.014427781105041504e-01,-7.635650038719177246e-02,1.640951931476593018e-01,5.111752748489379883e-01,-3.128430992364883423e-02,1.053108870983123779e-01,4.378702640533447266e-01,-5.687102302908897400e-02,7.158601284027099609e-02,3.891146779060363770e-01,-7.507973909378051758e-02,4.618799686431884766e-02,3.417806029319763184e-01,-8.757529407739639282e-02
3.319390714168548584e-01,7.541405558586120605e-01,3.219469135729013942e-07,4.004544019699096680e-01,6.533623933792114258e-01,-9.102459065616130829e-03,4.131900072097778320e-01,5.399252772331237793e-01,-3.485384862869977951e-03,4.060916006565093994e-01,4.630521535873413086e-01,-1.491216477006673813e-03,4.090965688228607178e-01,4.100433588027954102e-01,-3.303976700408384204e-05,3.068803250789642334e-01,4.208578765392303467e-01,1.309624221175909042e-02,2.937214374542236328e-01,3.141501545906066895e-01,2.841109642758965492e-03,2.909778654575347900e-01,2.533175349235534668e-01,-9.338279254734516144e-03,2.874124646186828613e-01,2.018977850675582886e-01,-2.054205164313316345e-02,2.555404901504516602e-01,4.223722815513610840e-01,6.423248560167849064e-04,2.257860004901885986e-01,2.919489741325378418e-01,-1.063137874007225037e-02,2.163066267967224121e-01,2.103684991598129272e-01,-2.592804841697216034e-02,2.058435082435607910e-01,1.472717225551605225e-01,-3.804715722799301147e-02,2.162191271781921387e-01,4.544642567634582520e-01,-1.646476425230503082e-02,1.591395586729049683e-01,3.381177783012390137e-01,-3.474794700741767883e-02,1.347414553165435791e-01,2.613894343376159668e-01,-5.688292905688285828e-02,1.170886307954788208e-01,1.959693431854248047e-01,-7.278919965028762817e-02,1.869096159934997559e-01,5.152004957199096680e-01,-3.511392325162887573e-02,1.182408928871154785e-01,4.428612887859344482e-01,-5.908285081386566162e-02,8.101108670234680176e-02,3.910945057868957520e-01,-7.692866027355194092e-02,5.414140224456787109e-02,3.399660289287567139e-01,-8.943639695644378662e-02
3.404673635959625244e-01,7.568490505218505859e-01,3.219381028429779690e-07,4.075537919998168945e-01,6.569915413856506348e-01,-9.861490689218044281e-03,4.191957712173461914e-01,5.440218448638916016e-01,-6.335638929158449173e-03,4.097448587417602539e-01,4.669991135597229004e-01,-6.602083332836627960e-03,4.096013307571411133e-01,4.106122851371765137e-01,-7.373029831796884537e-03,3.128484189510345459e-01,4.234112203121185303e-01,1.113950274884700775e-02,2.973065674304962158e-01,3.168605268001556396e-01,-2.312794968020170927e-04,2.914482653141021729e-01,2.569823861122131348e-01,-1.362465880811214447e-02,2.849745750427246094e-01,2.054023146629333496e-01,-2.566315606236457825e-02,2.628692686557769775e-01,4.249393939971923828e-01,-1.856640446931123734e-03,2.325512319803237915e-01,2.947697043418884277e-01,-1.342601049691438675e-02,2.224987745285034180e-01,2.121510058641433716e-01,-2.999545447528362274e-02,2.110117226839065552e-01,1.472277045249938965e-01,-4.337396472692489624e-02,2.240969240665435791e-01,4.568888247013092041e-01,-1.937568932771682739e-02,1.671940833330154419e-01,3.405328392982482910e-01,-3.739120811223983765e-02,1.414084881544113159e-01,2.621159553527832031e-01,-6.034198030829429626e-02,1.220998764038085938e-01,1.950345337390899658e-01,-7.717190682888031006e-02,1.957960277795791626e-01,5.175368189811706543e-01,-3.847407922148704529e-02,1.280660331249237061e-01,4.468048214912414551e-01,-6.111214682459831238e-02,9.119087457656860352e-02,3.943145573139190674e-01,-7.829339802265167236e-02,6.374454498291015625e-02,3.420767188072204590e-01,-9.066800773143768311e-02
4.001106917858123779e-01,7.818030118942260742e-01,2.037774748941956204e-07,4.693081974983215332e-01,6.933658123016357422e-01,-1.206146366894245148e-02,4.972880780696868896e-01,5.732020735740661621e-01,-9.879354387521743774e-03,5.041785836219787598e-01,4.884047806262969971e-01,-1.066869404166936874e-02,5.162651538848876953e-01,4.350416064262390137e-01,-1.266377512365579605e-02,3.935050070285797119e-01,4.450820088386535645e-01,-2.653228351846337318e-03,3.844398260116577148e-01,3.367842733860015869e-01,-1.888496428728103638e-02,3.825873136520385742e-01,2.774198651313781738e-01,-3.443377092480659485e-02,3.795581459999084473e-01,2.277006208896636963e-01,-4.758097603917121887e-02,3.468267917633056641e-01,4.439129233360290527e-01,-1.559284236282110214e-02,3.239647448062896729e-01,3.117183744907379150e-01,-3.089491277933120728e-02,3.173169791698455811e-01,2.283666878938674927e-01,-4.978628829121589661e-02,3.089393377304077148e-01,1.580659449100494385e-01,-6.525276601314544678e-02,3.106933832168579102e-01,4.708676338195800781e-01,-3.220510855317115784e-02,2.640882730484008789e-01,3.488988876342773438e-01,-5.212144926190376282e-02,2.421174198389053345e-01,2.655711174011230469e-01,-7.614855468273162842e-02,2.259230166673660278e-01,1.935651004314422607e-01,-9.436980634927749634e-02,2.838609814643859863e-01,5.240855813026428223e-01,-5.044589564204216003e-02,2.201710045337677002e-01,4.464514553546905518e-01,-7.474004477262496948e-02,1.860319823026657104e-01,3.888947367668151855e-01,-9.316675364971160889e-02,1.607768535614013672e-01,3.332957029342651367e-01,-1.066745817661285400e-01
4.051014482975006104e-01,8.023326992988586426e-01,1.479835987083788496e-07,4.851067960262298584e-01,7.158714532852172852e-01,-1.189325563609600067e-02,5.270838141441345215e-01,5.958421230316162109e-01,-8.524658158421516418e-03,5.435562729835510254e-01,5.078188180923461914e-01,-8.125149644911289215e-03,5.613517165184020996e-01,4.554687440395355225e-01,-9.489215910434722900e-03,4.298237264156341553e-01,4.578427672386169434e-01,-2.023593289777636528e-03,4.285194575786590576e-01,3.476230502128601074e-01,-1.844136230647563934e-02,4.296622872352600098e-01,2.854565382003784180e-01,-3.426714986562728882e-02,4.287879168987274170e-01,2.335026413202285767e-01,-4.780590161681175232e-02,3.812965452671051025e-01,4.516825079917907715e-01,-1.501632947474718094e-02,3.662101030349731445e-01,3.147588074207305908e-01,-3.043653815984725952e-02,3.635706007480621338e-01,2.328685969114303589e-01,-4.945265874266624451e-02,3.593141436576843262e-01,1.643639206886291504e-01,-6.520703434944152832e-02,3.413061201572418213e-01,4.748380184173583984e-01,-3.160563483834266663e-02,3.036184608936309814e-01,3.460534214973449707e-01,-5.254201963543891907e-02,2.872978448867797852e-01,2.630845308303833008e-01,-7.537584006786346436e-02,2.765081226825714111e-01,1.924156546592712402e-01,-9.275935590267181396e-02,3.085459768772125244e-01,5.258418321609497070e-01,-4.977698996663093567e-02,2.494737058877944946e-01,4.406869709491729736e-01,-7.547170668840408325e-02,2.204320728778839111e-01,3.818978071212768555e-01,-9.310957044363021851e-02,2.009303271770477295e-01,3.262981772422790527e-01,-1.057087257504463196e-01
4.240351617336273193e-01,8.087468743324279785e-01,2.233307867527400958e-07,5.038851499557495117e-01,7.376850843429565430e-01,-1.803143322467803955e-02,5.522584915161132812e-01,6.226918697357177734e-01,-1.909529976546764374e-02,5.799981355667114258e-01,5.377001166343688965e-01,-2.215351909399032593e-02,6.090760231018066406e-01,4.885194301605224609e-01,-2.639523521065711975e-02,4.628035128116607666e-01,4.767902791500091553e-01,-8.261488750576972961e-03,4.686889648437500000e-01,3.707449436187744141e-01,-2.606876567006111145e-02,4.744453430175781250e-01,3.116255402565002441e-01,-4.259526729583740234e-02,4.772524833679199219e-01,2.624422609806060791e-01,-5.655160918831825256e-02,4.149369895458221436e-01,4.648919403553009033e-01,-1.885133236646652222e-02,4.078893065452575684e-01,3.300082683563232422e-01,-3.476503863930702209e-02,4.100167155265808105e-01,2.495614588260650635e-01,-5.364969372749328613e-02,4.086612462997436523e-01,1.812072992324829102e-01,-6.952551007270812988e-02,3.744488656520843506e-01,4.832542836666107178e-01,-3.359032794833183289e-02,3.448205590248107910e-01,3.534362316131591797e-01,-5.481402948498725891e-02,3.317092955112457275e-01,2.687689960002899170e-01,-7.854110002517700195e-02,3.224561214447021484e-01,1.967579126358032227e-01,-9.679085761308670044e-02,3.408641219139099121e-01,5.284736156463623047e-01,-5.043274909257888794e-02,2.871936559677124023e-01,4.416615366935729980e-01,-7.588408142328262329e-02,2.591961622238159180e-01,3.795495629310607910e-01,-9.442090243101119995e-02,2.398340404033660889e-01,3.214313387870788574e-01,-1.080673411488533020e-01
4.742727279663085938e-01,8.374859094619750977e-01,3.422511838380160043e-07,5.644573569297790527e-01,7.839581370353698730e-01,-1.892319694161415100e-02,6.305385828018188477e-01,6.836991906166076660e-01,-1.693326048552989960e-02,6.738305091857910156e-01,6.094453334808349609e-01,-1.587361283600330353e-02,7.116215825080871582e-01,5.685386061668395996e-01,-1.473360229283571243e-02,5.504874587059020996e-01,5.227038860321044922e-01,2.538084518164396286e-03,5.743115544319152832e-01,4.201973378658294678e-01,-6.752053275704383850e-03,5.928078293800354004e-01,3.633925914764404297e-01,-1.839997991919517517e-02,6.069376468658447266e-01,3.170451819896697998e-01,-2.961325831711292267e-02,5.056562423706054688e-01,5.007418394088745117e-01,-4.467926919460296631e-03,5.171088576316833496e-01,3.706917762756347656e-01,-1.206479780375957489e-02,5.323406457901000977e-01,2.948853671550750732e-01,-2.786236628890037537e-02,5.440109968185424805e-01,2.308554947376251221e-01,-4.182840883731842041e-02,4.658339321613311768e-01,5.079418420791625977e-01,-1.599024049937725067e-02,4.552970826625823975e-01,3.783287703990936279e-01,-3.077826462686061859e-02,4.586274623870849609e-01,2.969796657562255859e-01,-5.273694545030593872e-02,4.639224708080291748e-01,2.297007739543914795e-01,-6.979112327098846436e-02,4.304085969924926758e-01,5.433772802352905273e-01,-3.003063797950744629e-02,3.918398022651672363e-01,4.485458135604858398e-01,-5.192104727029800415e-02,3.736472725868225098e-01,3.826884627342224121e-01,-6.963323801755905151e-02,3.639755249023437500e-01,3.235740959644317627e-01,-8.221021294593811035e-02
